pais,liga,temporada,team_name,league,country,player_name,player_url,player_pos,player_age,nationality,in_squad,appearances,goals,minutes_played
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Ryan Sessegnon,https://www.transfermarkt.com/ryan-sessegnon/profil/spieler/392775,Left-Back,20,England,1,0,0,0
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Cameron Carter-Vickers,https://www.transfermarkt.com/cameron-carter-vickers/profil/spieler/341049,Centre-Back,22,United States,1,0,0,0
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Joe Rodon,https://www.transfermarkt.com/joe-rodon/profil/spieler/297212,Centre-Back,22,Wales,24,14,0,823
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Eric Dier,https://www.transfermarkt.com/eric-dier/profil/spieler/175722,Centre-Back,26,England,52,39,0,3469
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Dennis Cirkin,https://www.transfermarkt.com/dennis-cirkin/profil/spieler/568006,Left-Back,18,England,2,0,0,0
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Sergio Reguilón,https://www.transfermarkt.com/sergio-reguilon/profil/spieler/282429,Left-Back,23,Spain,45,36,0,2790
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Ben Davies,https://www.transfermarkt.com/ben-davies/profil/spieler/192765,Centre-Back,27,Wales,48,38,1,2901
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Japhet Tanganga,https://www.transfermarkt.com/japhet-tanganga/profil/spieler/346478,Centre-Back,21,England,27,13,0,922
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Matt Doherty,https://www.transfermarkt.com/matt-doherty/profil/spieler/171679,Right-Back,28,Ireland,45,29,0,2311
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Serge Aurier,https://www.transfermarkt.com/serge-aurier/profil/spieler/127032,Right-Back,27,Cote d'Ivoire,37,27,2,2264
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Danny Rose,https://www.transfermarkt.com/danny-rose/profil/spieler/50174,Left-Back,29,England,0,0,0,0
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Toby Alderweireld,https://www.transfermarkt.com/toby-alderweireld/profil/spieler/42710,Centre-Back,31,Belgium,51,35,1,3126
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Marcel Lavinier,https://www.transfermarkt.com/marcel-lavinier/profil/spieler/392772,Right-Back,19,Portugal,3,1,0,16
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Pierre-Emile Højbjerg,https://www.transfermarkt.com/pierre-emile-hojbjerg/profil/spieler/167799,Defensive Midfield,24,Denmark,53,53,2,4326
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Gedson Fernandes,https://www.transfermarkt.com/gedson-fernandes/profil/spieler/337800,Central Midfield,21,Portugal,5,2,0,153
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Giovani Lo Celso,https://www.transfermarkt.com/giovani-lo-celso/profil/spieler/348795,Attacking Midfield,24,Argentina,30,28,5,1525
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Oliver Skipp,https://www.transfermarkt.com/oliver-skipp/profil/spieler/406638,Defensive Midfield,19,England,0,0,0,0
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Harry Winks,https://www.transfermarkt.com/harry-winks/profil/spieler/249126,Defensive Midfield,24,England,48,30,2,1997
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Tanguy Ndombélé,https://www.transfermarkt.com/tanguy-ndombele/profil/spieler/450936,Central Midfield,23,France,54,46,6,2828
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Alfie Devine,https://www.transfermarkt.com/alfie-devine/profil/spieler/728734,Attacking Midfield,15,England,3,1,1,45
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Dele Alli,https://www.transfermarkt.com/dele-alli/profil/spieler/207929,Attacking Midfield,24,England,40,29,3,1357
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Moussa Sissoko,https://www.transfermarkt.com/moussa-sissoko/profil/spieler/46001,Central Midfield,30,France,55,42,1,2538
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Harvey White,https://www.transfermarkt.com/harvey-white/profil/spieler/581598,Defensive Midfield,18,England,7,2,0,98
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Nile John,https://www.transfermarkt.com/nile-john/profil/spieler/581683,Central Midfield,17,England,2,1,0,9
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Jamie Bowden,https://www.transfermarkt.com/jamie-bowden/profil/spieler/504051,Defensive Midfield,18,Ireland,1,0,0,0
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Harry Kane,https://www.transfermarkt.com/harry-kane/profil/spieler/132098,Centre-Forward,26,England,52,49,33,3988
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Heung-min Son,https://www.transfermarkt.com/heung-min-son/profil/spieler/91845,Left Winger,27,"Korea, South",54,51,22,3997
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Jack Clarke,https://www.transfermarkt.com/jack-clarke/profil/spieler/559794,Left Winger,19,England,7,3,0,51
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Steven Bergwijn,https://www.transfermarkt.com/steven-bergwijn/profil/spieler/284165,Left Winger,22,Netherlands,43,35,1,1841
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Lucas Moura,https://www.transfermarkt.com/lucas-moura/profil/spieler/77100,Right Winger,27,Brazil,57,50,9,2557
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Carlos Vinícius,https://www.transfermarkt.com/carlos-vinicius/profil/spieler/525287,Centre-Forward,25,Brazil,39,22,10,977
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Dane Scarlett,https://www.transfermarkt.com/dane-scarlett/profil/spieler/670883,Centre-Forward,16,England,10,3,0,18
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Erik Lamela,https://www.transfermarkt.com/erik-lamela/profil/spieler/111630,Right Winger,28,Argentina,42,35,4,1422
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Dilan Markanday,https://www.transfermarkt.com/dilan-markanday/profil/spieler/530807,Right Winger,18,England,1,0,0,0
England,Premier League,2020,Tottenham Hotspur,Premier League,England,Gareth Bale,https://www.transfermarkt.com/gareth-bale/profil/spieler/39381,Right Winger,30,Wales,44,34,16,1672
England,Premier League,2020,Arsenal FC,Premier League,England,Emiliano Martínez,https://www.transfermarkt.com/emiliano-martinez/profil/spieler/111873,Goalkeeper,27,Argentina,1,1,0,90
England,Premier League,2020,Arsenal FC,Premier League,England,Bernd Leno,https://www.transfermarkt.com/bernd-leno/profil/spieler/72476,Goalkeeper,28,Germany,55,49,0,4422
England,Premier League,2020,Arsenal FC,Premier League,England,Karl Hein,https://www.transfermarkt.com/karl-hein/profil/spieler/493513,Goalkeeper,18,Estonia,7,0,0,0
England,Premier League,2020,Arsenal FC,Premier League,England,Mathew Ryan,https://www.transfermarkt.com/mathew-ryan/profil/spieler/128969,Goalkeeper,28,Australia,24,3,0,270
England,Premier League,2020,Arsenal FC,Premier League,England,Arthur Okonkwo,https://www.transfermarkt.com/arthur-okonkwo/profil/spieler/503769,Goalkeeper,18,England,3,0,0,0
England,Premier League,2020,Arsenal FC,Premier League,England,Rúnar Alex Rúnarsson,https://www.transfermarkt.com/runar-alex-runarsson/profil/spieler/205657,Goalkeeper,25,Iceland,33,6,0,465
England,Premier League,2020,Arsenal FC,Premier League,England,Dejan Iliev,https://www.transfermarkt.com/dejan-iliev/profil/spieler/205757,Goalkeeper,25,North Macedonia,0,0,0,0
England,Premier League,2020,Arsenal FC,Premier League,England,Matt Macey,https://www.transfermarkt.com/matt-macey/profil/spieler/220491,Goalkeeper,25,England,7,0,0,0
England,Premier League,2020,Arsenal FC,Premier League,England,James Hillson,https://www.transfermarkt.com/james-hillson/profil/spieler/503765,Goalkeeper,19,England,1,0,0,0
England,Premier League,2020,Arsenal FC,Premier League,England,William Saliba,https://www.transfermarkt.com/william-saliba/profil/spieler/495666,Centre-Back,19,France,2,0,0,0
England,Premier League,2020,Arsenal FC,Premier League,England,Gabriel Magalhães,https://www.transfermarkt.com/gabriel-magalhaes/profil/spieler/435338,Centre-Back,22,Brazil,47,32,3,2807
England,Premier League,2020,Arsenal FC,Premier League,England,Ainsley Maitland-Niles,https://www.transfermarkt.com/ainsley-maitland-niles/profil/spieler/285845,Right-Back,22,England,31,21,0,1184
England,Premier League,2020,Arsenal FC,Premier League,England,Kieran Tierney,https://www.transfermarkt.com/kieran-tierney/profil/spieler/300716,Left-Back,23,Scotland,41,38,2,2927
England,Premier League,2020,Arsenal FC,Premier League,England,Sead Kolasinac,https://www.transfermarkt.com/sead-kolasinac/profil/spieler/94005,Centre-Back,27,Bosnia-Herzegovina,12,9,0,727
England,Premier League,2020,Arsenal FC,Premier League,England,Rob Holding,https://www.transfermarkt.com/rob-holding/profil/spieler/253341,Centre-Back,24,England,50,39,0,3323
England,Premier League,2020,Arsenal FC,Premier League,England,Pablo Marí,https://www.transfermarkt.com/pablo-mari/profil/spieler/210178,Centre-Back,26,Spain,29,16,1,1470
England,Premier League,2020,Arsenal FC,Premier League,England,Héctor Bellerín,https://www.transfermarkt.com/hector-bellerin/profil/spieler/191217,Right-Back,25,Spain,49,35,1,2775
England,Premier League,2020,Arsenal FC,Premier League,England,Calum Chambers,https://www.transfermarkt.com/calum-chambers/profil/spieler/215118,Centre-Back,25,England,29,16,0,1051
England,Premier League,2020,Arsenal FC,Premier League,England,Cédric Soares,https://www.transfermarkt.com/cedric-soares/profil/spieler/112988,Right-Back,28,Portugal,44,24,0,1780
England,Premier League,2020,Arsenal FC,Premier League,England,David Luiz,https://www.transfermarkt.com/david-luiz/profil/spieler/46741,Centre-Back,33,Brazil,35,30,2,2281
England,Premier League,2020,Arsenal FC,Premier League,England,Joel López,https://www.transfermarkt.com/joel-lopez/profil/spieler/586736,Left-Back,18,Spain,1,0,0,0
England,Premier League,2020,Arsenal FC,Premier League,England,Shkodran Mustafi,https://www.transfermarkt.com/shkodran-mustafi/profil/spieler/88590,Centre-Back,28,Germany,16,9,0,535
England,Premier League,2020,Arsenal FC,Premier League,England,Martin Ødegaard,https://www.transfermarkt.com/martin-odegaard/profil/spieler/316264,Attacking Midfield,21,Norway,22,20,2,1290
England,Premier League,2020,Arsenal FC,Premier League,England,Emile Smith Rowe,https://www.transfermarkt.com/emile-smith-rowe/profil/spieler/392765,Attacking Midfield,19,England,37,33,4,2220
England,Premier League,2020,Arsenal FC,Premier League,England,Joe Willock,https://www.transfermarkt.com/joe-willock/profil/spieler/340329,Central Midfield,20,England,29,17,3,911
England,Premier League,2020,Arsenal FC,Premier League,England,Thomas Partey,https://www.transfermarkt.com/thomas-partey/profil/spieler/230784,Defensive Midfield,27,Ghana,35,33,0,2109
England,Premier League,2020,Arsenal FC,Premier League,England,Granit Xhaka,https://www.transfermarkt.com/granit-xhaka/profil/spieler/111455,Defensive Midfield,27,Switzerland,49,45,1,3697
England,Premier League,2020,Arsenal FC,Premier League,England,Dani Ceballos,https://www.transfermarkt.com/dani-ceballos/profil/spieler/319745,Central Midfield,23,Spain,50,40,0,2370
England,Premier League,2020,Arsenal FC,Premier League,England,Mohamed Elneny,https://www.transfermarkt.com/mohamed-elneny/profil/spieler/160438,Defensive Midfield,27,Egypt,55,41,3,2406
England,Premier League,2020,Arsenal FC,Premier League,England,Miguel Azeez,https://www.transfermarkt.com/miguel-azeez/profil/spieler/547533,Central Midfield,17,England,6,1,0,7
England,Premier League,2020,Arsenal FC,Premier League,England,Ben Cottrell,https://www.transfermarkt.com/ben-cottrell/profil/spieler/470597,Central Midfield,18,England,2,1,0,13
England,Premier League,2020,Arsenal FC,Premier League,England,James Olayinka,https://www.transfermarkt.com/james-olayinka/profil/spieler/506965,Central Midfield,19,England,1,0,0,0
England,Premier League,2020,Arsenal FC,Premier League,England,Bukayo Saka,https://www.transfermarkt.com/bukayo-saka/profil/spieler/433177,Right Winger,18,England,53,46,7,3606
England,Premier League,2020,Arsenal FC,Premier League,England,Gabriel Martinelli,https://www.transfermarkt.com/gabriel-martinelli/profil/spieler/655488,Left Winger,19,Brazil,33,22,2,794
England,Premier League,2020,Arsenal FC,Premier League,England,Eddie Nketiah,https://www.transfermarkt.com/eddie-nketiah/profil/spieler/340324,Centre-Forward,21,England,47,29,6,1220
England,Premier League,2020,Arsenal FC,Premier League,England,Folarin Balogun,https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770,Centre-Forward,18,United States,6,6,2,76
England,Premier League,2020,Arsenal FC,Premier League,England,Reiss Nelson,https://www.transfermarkt.com/reiss-nelson/profil/spieler/340325,Right Winger,20,England,19,9,1,450
England,Premier League,2020,Arsenal FC,Premier League,England,Alexandre Lacazette,https://www.transfermarkt.com/alexandre-lacazette/profil/spieler/93720,Centre-Forward,29,France,53,43,17,2452
England,Premier League,2020,Arsenal FC,Premier League,England,Nicolas Pépé,https://www.transfermarkt.com/nicolas-pepe/profil/spieler/343052,Right Winger,25,Cote d'Ivoire,54,47,16,2930
England,Premier League,2020,Arsenal FC,Premier League,England,Pierre-Emerick Aubameyang,https://www.transfermarkt.com/pierre-emerick-aubameyang/profil/spieler/58864,Centre-Forward,31,Gabon,44,39,15,3018
England,Premier League,2020,Arsenal FC,Premier League,England,Willian,https://www.transfermarkt.com/willian/profil/spieler/52769,Left Winger,31,Brazil,46,37,1,1895
England,Premier League,2020,Arsenal FC,Premier League,England,Tyreece John-Jules,https://www.transfermarkt.com/tyreece-john-jules/profil/spieler/503768,Centre-Forward,19,England,1,0,0,0
England,Premier League,2020,Everton FC,Premier League,England,Jordan Pickford,https://www.transfermarkt.com/jordan-pickford/profil/spieler/130164,Goalkeeper,26,England,38,33,0,2923
England,Premier League,2020,Everton FC,Premier League,England,Robin Olsen,https://www.transfermarkt.com/robin-olsen/profil/spieler/75458,Goalkeeper,30,Sweden,32,11,0,1050
England,Premier League,2020,Everton FC,Premier League,England,João Virgínia,https://www.transfermarkt.com/joao-virginia/profil/spieler/329813,Goalkeeper,20,Portugal,20,3,0,227
England,Premier League,2020,Everton FC,Premier League,England,Harry Tyrer,https://www.transfermarkt.com/harry-tyrer/profil/spieler/574448,Goalkeeper,18,England,7,0,0,0
England,Premier League,2020,Everton FC,Premier League,England,Jonas Lössl,https://www.transfermarkt.com/jonas-lossl/profil/spieler/48870,Goalkeeper,31,Denmark,12,0,0,0
England,Premier League,2020,Everton FC,Premier League,England,Zan Luk Leban,https://www.transfermarkt.com/zan-luk-leban/profil/spieler/605757,Goalkeeper,17,Slovenia,1,0,0,0
England,Premier League,2020,Everton FC,Premier League,England,Jarrad Branthwaite,https://www.transfermarkt.com/jarrad-branthwaite/profil/spieler/661053,Centre-Back,18,England,6,1,0,24
