player_url,minutes_played_20_21,minutes_played_21_22,minutes_played_22_23,minutes_played_23_24,player_age_23_24,num_lesiones_20_21,num_lesiones_21_22,num_lesiones_22_23,num_lesiones_23_24,dias_lesionado_20_21,dias_lesionado_21_22,dias_lesionado_22_23,dias_lesionado_23_24,lesiones_antes_20_21,dias_antes_20_21,tendencia_lesiones,prom_lesiones_ult_3,propension_lesion20_21,propension_lesion21_22,propension_lesion22_23,propension_lesion23_24,carga_total_minutos,total_lesiones_previas,player_age_23_24_cuadrado,pos_Central,pos_Delantero,pos_Lateral,pos_Mediocampo,pos_Volante ofensivo,lesionado_24_25
https://www.transfermarkt.com/adam-davies/profil/spieler/121254,0.0,0.0,0.0,90.0,30.0,1.0,0.0,0.0,0.0,79,0,0,0,0.0,0,0.0,0.3333333333333333,79.0,0.0,0.0,0.0,90.0,1.0,900.0,0,0,0,0,0,0
https://www.transfermarkt.com/adam-delplace/profil/spieler/1177163,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0,0,0,0,0,0
https://www.transfermarkt.com/adam-dzwigala/profil/spieler/236966,0.0,0.0,0.0,0.0,27.0,0.0,1.0,2.0,0.0,0,6,59,0,0.0,0,-2.0,1.0,0.0,6.0,59.0,0.0,0.0,3.0,729.0,1,0,0,0,0,1
https://www.transfermarkt.com/adam-forshaw/profil/spieler/121257,0.0,1731.0,566.0,0.0,31.0,0.0,1.0,0.0,0.0,0,70,0,0,2.0,694,0.0,0.3333333333333333,0.0,0.04041570438799076,0.0,0.0,2297.0,1.0,961.0,0,0,0,1,0,0
https://www.transfermarkt.com/adam-harrison/profil/spieler/1019169,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0,0,0,0,0,0
https://www.transfermarkt.com/adam-hlozek/profil/spieler/552057,0.0,0.0,1998.0,1011.0,20.0,2.0,1.0,1.0,1.0,142,18,14,23,0.0,0,0.0,1.3333333333333333,142.0,18.0,0.007003501750875438,0.022727272727272728,3009.0,5.0,400.0,0,1,0,0,0,1
https://www.transfermarkt.com/adam-idah/profil/spieler/434223,0.0,795.0,0.0,0.0,22.0,2.0,1.0,2.0,0.0,168,196,94,0,1.0,29,-2.0,1.6666666666666667,168.0,0.24623115577889448,94.0,0.0,795.0,5.0,484.0,0,1,0,0,0,1
https://www.transfermarkt.com/adam-jakubech/profil/spieler/258267,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,0,0,0,0,0,0
https://www.transfermarkt.com/adam-lallana/profil/spieler/43530,1669.0,1606.0,835.0,952.0,35.0,4.0,3.0,2.0,0.0,52,44,117,0,16.0,577,-2.0,3.0,0.031137724550898204,0.027380211574362167,0.13995215311004786,0.0,5062.0,9.0,1225.0,0,0,0,0,1,1
https://www.transfermarkt.com/adam-mabrouk/profil/spieler/828890,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0,0,0,99,0.0,0,1.0,0.0,0.0,0.0,0.0,99.0,0.0,1.0,400.0,0,0,0,1,0,0
https://www.transfermarkt.com/adam-marusic/profil/spieler/239802,3800.0,3332.0,3426.0,3982.0,30.0,2.0,0.0,0.0,2.0,18,0,0,12,11.0,187,2.0,0.6666666666666666,0.004735595895816891,0.0,0.0,0.003012804418779814,14540.0,4.0,900.0,0,0,1,0,0,1
https://www.transfermarkt.com/adam-masina/profil/spieler/286949,0.0,1166.0,877.0,1148.0,29.0,1.0,0.0,2.0,1.0,104,0,187,70,2.0,12,-1.0,1.0,104.0,0.0,0.21298405466970388,0.060922541340295906,3191.0,4.0,841.0,1,0,0,0,0,0
https://www.transfermarkt.com/adam-obert/profil/spieler/568333,0.0,453.0,0.0,1225.0,20.0,0.0,1.0,0.0,0.0,0,16,0,0,0.0,0,0.0,0.3333333333333333,0.0,0.03524229074889868,0.0,0.0,1678.0,1.0,400.0,1,0,0,0,0,1
